bin_id,node_id,in_degree,out_degree
93,880,1,1
93,939,28,0
93,527,1,4
93,141,0,2
93,39,4,0
93,15,3,7
93,99,14,0
93,466,1,4
93,242,0,24
93,650,2,0
93,366,2,45
93,653,3,0
93,793,3,0
93,222,3,0
93,453,5,0
93,744,3,0
93,413,0,12
93,118,1,1
93,122,1,2
93,183,2,0
93,720,6,0
93,55,0,4
93,628,0,32
93,156,4,0
93,909,2,0
93,387,2,4
93,486,6,0
93,428,4,0
93,97,3,0
93,62,6,0
93,642,2,0
93,63,6,0
93,210,2,24
93,34,1,0
93,921,4,0
93,874,0,1
93,272,1,0
93,577,4,0
93,275,0,6
93,172,4,0
93,120,1,2
93,441,1,2
93,181,0,3
93,200,1,0
93,649,1,0
93,295,1,0
93,18,4,0
93,531,2,0
93,574,0,3
93,178,2,0
93,790,1,0
93,74,1,0
94,496,39,68
94,889,38,15
94,435,0,4
94,660,17,4
94,460,2,128
94,424,18,12
94,159,16,2
94,465,14,0
94,751,21,68
94,809,26,0
94,250,28,7
94,461,32,2
94,420,27,2
94,893,30,0
94,525,30,12
94,447,24,10
94,343,9,2
94,677,10,0
94,886,55,77
94,434,23,17
94,477,12,0
94,836,58,2
94,504,7,18
94,628,2,64
94,387,4,4
94,428,6,0
94,909,5,1
94,959,20,1
94,164,14,5
94,97,6,0
94,79,15,0
94,62,4,0
94,642,4,0
94,656,11,1
94,486,14,0
94,63,4,16
94,156,6,0
94,634,16,15
94,245,9,19
94,487,23,17
94,253,20,13
94,488,32,8
94,72,0,25
94,921,6,0
94,720,6,0
94,478,8,0
94,160,6,4
94,797,18,50
94,122,6,2
94,574,0,9
94,15,9,2
94,99,7,0
94,533,13,9
94,117,7,10
94,544,0,144
94,232,57,20
94,637,38,25
94,691,28,0
94,162,30,0
94,339,29,2
94,246,43,41
94,582,39,15
94,866,54,18
94,261,39,0
94,270,11,3
94,489,38,19
94,120,2,1
94,432,0,82
94,464,8,0
94,401,9,0
94,248,11,0
94,198,9,0
94,638,4,0
94,119,7,0
94,275,0,6
94,14,11,0
94,867,21,9
94,172,2,0
94,763,8,10
94,923,14,48
94,59,17,27
94,854,24,0
94,674,22,3
94,491,23,16
94,34,8,0
94,702,26,52
94,183,5,2
94,236,4,0
94,118,3,33
94,18,11,0
94,615,10,9
94,295,4,0
94,466,8,15
94,165,3,10
94,71,19,5
94,908,8,34
94,603,10,5
94,880,13,34
94,859,2,0
94,939,40,0
94,267,8,4
94,213,3,0
94,184,4,1
94,531,4,0
94,110,4,8
94,513,4,0
94,290,0,10
94,441,1,22
94,378,2,0
94,520,2,3
94,211,1,0
94,272,7,0
94,205,10,0
94,413,0,12
94,502,12,0
94,453,2,18
94,725,8,0
94,210,0,12
94,771,2,4
94,242,0,100
94,650,12,0
94,158,11,0
94,706,26,0
94,510,5,0
94,20,2,36
94,106,4,0
94,141,0,6
94,39,6,0
94,193,1,91
94,429,0,8
94,252,11,0
94,77,2,4
94,626,0,1
94,374,0,14
94,222,4,0
94,527,4,0
94,74,2,0
94,131,0,2
94,793,8,0
94,894,0,2
94,197,0,2
94,753,0,12
94,322,0,1
94,845,1,0
94,621,3,0
94,38,2,0
94,440,0,1
95,634,7,4
95,487,20,8
95,270,6,11
95,119,9,0
95,74,0,2
95,882,2,0
95,117,14,35
95,660,21,0
95,97,3,0
95,603,11,6
95,725,6,0
95,267,7,7
95,889,44,16
95,232,66,23
95,836,59,57
95,252,15,0
95,245,5,0
95,164,10,6
95,923,12,39
95,939,24,0
95,525,22,6
95,424,18,18
95,615,14,16
95,110,4,6
95,763,13,14
95,510,2,0
95,434,11,8
95,886,34,55
95,248,18,0
95,63,6,12
95,486,12,0
95,544,0,99
95,162,29,0
95,246,53,64
95,261,46,42
95,339,29,0
95,488,34,3
95,582,45,2
95,866,46,81
95,637,51,6
95,751,26,0
95,691,42,1
95,242,0,120
95,867,28,17
95,159,16,6
95,460,6,124
95,465,8,0
95,79,11,1
95,706,25,24
95,793,10,0
95,650,6,0
95,809,26,0
95,496,46,35
95,158,7,8
95,574,0,3
95,15,3,0
95,71,15,6
95,489,28,19
95,118,6,1
95,466,6,32
95,213,3,16
95,527,7,2
95,502,32,2
95,77,0,4
95,921,4,5
95,797,15,46
95,504,14,50
95,122,4,9
95,908,9,18
95,771,0,2
95,72,1,17
95,859,1,0
95,99,4,3
95,628,2,0
95,656,10,2
95,720,1,2
95,343,5,3
95,677,5,4
95,160,10,6
95,779,3,0
95,478,8,0
95,477,9,5
95,181,0,14
95,513,9,1
95,200,4,0
95,649,3,0
95,653,6,0
95,533,14,8
95,253,19,0
95,432,2,142
95,959,21,0
95,198,18,0
95,401,14,0
95,464,16,0
95,638,12,6
95,141,0,4
95,39,4,0
95,165,8,30
95,366,0,30
95,222,4,0
95,744,2,0
95,374,6,0
95,453,6,0
95,753,2,2
95,210,2,0
95,626,1,9
95,59,18,12
95,447,20,16
95,420,24,0
95,106,2,0
95,893,22,0
95,250,22,4
95,461,24,0
95,702,14,39
95,491,17,1
95,854,20,0
95,674,17,8
95,20,2,16
95,440,0,3
95,183,6,1
95,272,10,24
95,880,5,3
95,197,2,0
95,577,8,0
95,43,2,0
95,346,2,0
95,62,6,0
95,353,1,0
95,172,6,2
95,34,2,36
95,295,2,0
95,193,4,80
95,378,6,2
95,520,2,1
95,120,2,0
95,322,0,6
95,845,6,0
95,18,3,1
95,38,4,0
95,413,0,12
95,184,5,0
95,14,9,0
95,290,2,8
95,3,10,0
95,531,4,0
95,275,2,6
95,445,6,0
95,387,2,4
95,428,4,0
95,156,2,4
95,871,0,26
95,285,4,0
95,884,2,0
95,790,2,12
95,441,4,0
95,205,8,0
95,55,2,0
96,246,58,107
96,582,39,10
96,3,25,9
96,753,7,14
96,366,8,48
96,836,95,67
96,496,56,54
96,866,47,9
96,232,62,9
96,156,10,16
96,387,20,4
96,428,18,2
96,923,6,63
96,488,31,2
96,77,3,11
96,921,11,0
96,660,30,8
96,771,6,4
96,435,1,14
96,702,23,4
96,854,15,0
96,544,2,41
96,637,50,0
96,339,20,32
96,691,36,0
96,751,20,5
96,261,40,0
96,162,25,0
96,99,1,1
96,55,1,0
96,889,39,0
96,205,18,0
96,504,21,76
96,272,14,16
96,706,33,108
96,79,23,27
96,621,2,0
96,193,5,104
96,441,8,40
96,445,9,0
96,252,11,0
96,466,9,40
96,634,13,5
96,440,1,2
96,720,5,0
96,487,18,8
96,245,5,17
96,725,8,4
96,867,22,25
96,253,15,12
96,790,1,34
96,577,8,0
96,165,8,6
96,809,24,0
96,502,14,1
96,779,7,0
96,432,6,120
96,491,14,14
96,59,12,1
96,489,24,10
96,674,12,17
96,886,29,42
96,34,3,16
96,71,12,3
96,420,24,4
96,18,3,1
96,118,3,1
96,464,12,0
96,184,5,7
96,242,0,104
96,424,10,0
96,158,16,0
96,159,16,4
96,793,12,1
96,650,8,0
96,460,4,132
96,465,8,0
96,615,6,4
96,939,46,0
96,183,7,8
96,763,6,6
96,477,8,1
96,434,23,10
96,656,13,1
96,270,15,3
96,117,21,42
96,374,24,15
96,513,7,0
96,198,20,0
96,533,22,4
96,401,22,0
96,959,20,0
96,248,24,0
96,38,11,6
96,378,13,12
96,527,4,5
96,603,10,0
96,62,12,4
96,486,12,4
96,110,0,5
96,210,2,2
96,222,9,0
96,638,10,1
96,429,2,0
96,510,2,2
96,893,18,0
96,525,24,9
96,447,16,4
96,520,6,4
96,880,2,9
96,461,16,0
96,122,6,3
96,797,11,14
96,211,1,0
96,250,19,0
96,164,14,0
96,120,5,1
96,119,6,1
96,653,6,0
96,626,3,7
96,908,4,45
96,172,2,1
96,160,5,0
96,628,3,99
96,63,10,0
96,642,8,0
96,909,6,10
96,97,8,0
96,267,7,2
96,295,6,0
96,413,0,12
96,453,4,18
96,744,2,0
96,197,2,0
96,346,4,0
96,43,2,0
96,882,0,12
96,74,5,1
96,147,2,0
96,290,0,52
96,343,9,1
96,275,10,0
96,478,9,0
96,14,8,0
96,72,6,15
96,677,7,0
96,213,3,8
96,531,3,0
96,859,1,0
96,498,0,4
96,20,3,0
97,117,12,24
97,270,16,11
97,660,33,2
97,374,16,16
97,866,48,17
97,246,37,139
97,886,40,93
97,434,16,21
97,502,14,16
97,165,10,12
97,615,10,4
97,378,4,17
97,38,19,4
97,527,6,0
97,477,13,6
97,242,0,84
97,867,34,8
97,793,8,3
97,198,21,0
97,582,27,2
97,637,35,0
97,18,9,4
97,118,7,1
97,464,21,2
97,110,6,8
97,520,7,5
97,489,32,3
97,164,10,1
97,250,32,26
97,420,40,6
97,491,18,15
97,674,13,23
97,797,12,31
97,478,12,1
97,677,13,2
97,343,14,6
97,14,11,0
97,908,6,44
97,959,21,0
97,59,16,8
97,656,14,2
97,854,16,0
97,71,18,12
97,702,25,21
97,634,7,8
97,460,4,168
97,525,34,21
97,447,28,0
97,893,34,0
97,461,29,26
97,809,40,0
97,424,14,0
97,465,8,0
97,428,20,1
97,261,19,0
97,496,26,6
97,158,7,2
97,159,19,6
97,650,6,4
97,751,14,6
97,836,42,18
97,162,9,16
97,252,6,0
97,79,9,18
97,706,18,11
97,232,44,28
97,753,2,12
97,245,2,13
97,880,4,11
97,432,2,120
97,488,20,7
97,253,22,6
97,889,25,4
97,401,18,0
97,533,14,10
97,248,12,0
97,487,19,0
97,119,7,0
97,725,9,5
97,577,4,4
97,486,8,1
97,34,0,7
97,504,7,10
97,156,8,24
97,387,14,12
97,193,4,40
97,694,2,0
97,544,2,13
97,744,2,2
97,72,8,0
97,691,25,0
97,339,15,31
97,3,13,0
97,205,13,0
97,790,0,12
97,779,2,0
97,466,8,28
97,122,3,3
97,141,0,6
97,39,6,0
97,453,4,7
97,445,3,0
97,441,2,0
97,272,5,13
97,923,9,49
97,763,5,13
97,884,2,10
97,603,6,2
97,213,4,0
97,290,0,36
97,275,12,0
97,628,2,34
97,939,44,0
97,184,3,2
97,513,10,0
97,222,4,0
97,346,2,6
97,63,6,2
97,160,8,0
97,894,2,0
97,874,0,6
97,498,0,12
97,20,7,28
97,771,2,10
97,413,0,12
97,267,9,0
97,197,1,0
97,106,2,0
97,909,3,0
97,172,2,4
97,921,3,0
97,322,1,0
97,210,1,14
97,720,4,0
97,429,2,0
97,510,2,0
97,97,6,0
97,147,1,1
97,295,4,0
97,642,2,0
97,62,2,2
97,181,0,8
97,649,2,4
97,200,4,0
97,626,2,0
97,366,1,40
97,653,2,0
97,638,4,0
97,99,2,0
97,183,2,0
98,246,52,85
98,496,42,48
98,339,12,0
98,637,39,5
98,232,45,28
98,205,7,2
98,866,37,93
98,691,17,0
98,544,0,52
98,836,37,7
98,162,8,0
98,261,31,0
98,488,12,0
98,582,34,3
98,751,10,0
98,653,5,2
98,366,3,80
98,923,3,39
98,939,28,0
98,346,10,9
98,628,11,2
98,156,4,16
98,428,12,0
98,387,8,8
98,498,0,4
98,20,2,16
98,275,2,0
98,753,4,0
98,453,6,0
98,884,4,0
98,504,15,0
98,744,5,0
98,374,11,0
98,533,10,2
98,401,12,0
98,270,15,9
98,638,8,2
98,117,10,24
98,222,4,0
98,464,13,0
98,650,6,4
98,793,8,0
98,198,12,0
98,248,10,0
98,253,16,5
98,674,3,32
98,656,14,1
98,959,20,2
98,908,7,44
98,909,2,10
98,59,5,0
98,854,5,0
98,14,2,0
98,343,9,0
98,677,7,2
98,478,7,0
98,797,11,0
98,491,7,0
98,886,21,3
98,71,8,2
98,489,11,2
98,702,8,12
98,434,3,6
98,706,28,0
98,889,35,0
98,3,30,36
98,72,1,87
98,779,10,0
98,160,5,0
98,921,5,1
98,122,7,0
98,859,5,0
98,99,9,2
98,250,26,22
98,867,24,25
98,79,8,15
98,158,4,0
98,159,16,10
98,660,10,12
98,63,8,6
98,164,7,2
98,432,4,94
98,487,8,5
98,119,3,0
98,513,3,0
98,626,17,44
98,763,9,0
98,172,0,2
98,210,2,0
98,272,10,20
98,809,26,0
98,461,14,10
98,893,16,0
98,525,16,2
98,420,20,0
98,447,14,0
98,242,2,42
98,466,2,19
98,603,8,1
98,213,4,16
98,245,3,0
98,110,0,4
98,790,0,20
98,502,10,0
98,165,4,0
98,577,4,0
98,77,1,0
98,322,2,2
98,486,2,0
98,771,2,4
98,720,8,0
98,634,4,3
98,184,13,22
98,460,4,98
98,424,10,0
98,465,8,0
98,267,12,3
98,47,1,0
98,874,0,2
98,520,2,1
98,378,1,3
98,38,2,0
98,193,5,0
98,353,2,4
98,894,2,0
98,527,6,1
98,413,0,12
98,725,3,0
98,18,2,0
98,252,2,0
98,141,0,2
98,39,2,0
98,880,1,10
98,34,0,7
98,531,2,0
98,183,2,0
98,97,2,0
98,435,1,0
98,118,1,0
99,63,16,34
99,346,18,11
99,923,8,62
99,939,46,0
99,496,41,25
99,634,8,13
99,184,8,4
99,513,14,4
99,866,44,32
99,691,45,3
99,246,62,189
99,886,43,46
99,464,23,4
99,18,10,0
99,118,6,1
99,213,4,16
99,77,5,6
99,502,12,2
99,725,8,1
99,99,12,2
99,603,7,0
99,527,7,2
99,267,14,3
99,531,4,0
99,242,2,62
99,460,3,140
99,3,29,11
99,751,10,19
99,465,16,0
99,159,32,22
99,158,8,0
99,867,32,19
99,232,39,0
99,424,16,0
99,261,27,0
99,706,30,0
99,79,21,0
99,650,14,2
99,793,12,0
99,836,52,21
99,637,53,22
99,252,10,0
99,162,14,0
99,809,48,12
99,660,29,17
99,582,47,5
99,339,29,50
99,763,14,12
99,489,33,4
99,245,1,25
99,889,45,0
99,486,24,4
99,378,4,18
99,38,16,2
99,909,11,12
99,628,10,102
99,434,16,9
99,164,14,4
99,702,27,36
99,491,19,1
99,477,6,2
99,771,2,12
99,488,24,9
99,270,17,33
99,193,0,172
99,544,4,0
99,205,18,2
99,621,2,0
99,441,9,0
99,272,16,32
99,445,8,6
99,504,20,4
99,466,10,10
99,674,19,9
99,72,2,128
99,908,17,44
99,656,28,5
99,478,16,0
99,859,8,0
99,677,16,4
99,779,12,0
99,343,24,0
99,921,14,2
99,720,14,2
99,122,11,7
99,797,24,91
99,117,14,12
99,435,2,0
99,487,25,0
99,432,4,142
99,253,20,7
99,198,29,2
99,533,16,4
99,401,21,0
99,248,12,0
99,959,26,0
99,119,3,0
99,638,6,0
99,447,34,30
99,141,0,2
99,39,2,2
99,97,9,0
99,525,36,9
99,20,13,68
99,854,23,0
99,880,6,31
99,59,16,11
99,71,19,2
99,744,2,8
99,626,1,7
99,250,33,57
99,165,8,4
99,461,39,3
99,893,35,0
99,420,42,8
99,110,8,2
99,172,4,0
99,882,0,24
99,74,4,0
99,428,26,2
99,387,16,20
99,642,10,0
99,156,20,12
99,615,0,10
99,374,8,10
99,453,4,6
99,884,4,10
99,743,2,0
99,290,0,18
99,14,10,0
99,275,12,0
99,790,0,20
99,577,4,0
99,295,2,0
99,753,2,12
99,222,4,0
99,62,11,0
99,894,0,4
99,498,0,12
99,366,4,0
99,106,2,0
99,131,2,0
99,269,2,0
99,147,2,0
99,413,0,12
99,425,2,0
99,183,6,0
99,874,0,5
99,520,5,0
99,741,1,0
99,353,2,2
99,236,1,1
99,34,2,0
99,653,0,40
99,211,1,0
99,120,1,0
99,429,2,0
99,510,2,0
99,440,0,1
100,434,15,16
100,489,31,1
100,923,15,33
100,939,20,0
100,366,7,40
100,884,2,4
100,453,4,0
100,753,4,68
100,504,12,16
100,653,2,2
100,248,22,0
100,198,38,0
100,253,27,3
100,374,8,14
100,744,2,0
100,638,23,1
100,117,17,35
100,222,6,4
100,650,12,0
100,793,18,4
100,836,59,27
100,464,30,8
100,401,20,0
100,270,23,28
100,533,25,23
100,544,0,26
100,339,11,17
100,582,26,0
100,246,43,62
100,232,33,12
100,261,16,0
100,751,20,38
100,866,26,15
100,496,15,70
100,637,33,9
100,488,20,1
100,162,13,0
100,691,19,4
100,486,19,6
100,346,25,6
100,867,28,33
100,420,24,4
100,172,3,3
100,295,6,4
100,122,15,11
100,771,4,30
100,660,39,8
100,921,14,2
100,77,2,6
100,164,26,2
100,3,19,4
100,702,18,18
100,797,14,62
100,447,22,16
100,525,22,4
100,656,23,0
100,908,18,46
100,894,0,2
100,445,8,0
100,520,8,10
100,634,17,0
100,378,6,48
100,38,46,2
100,466,3,2
100,63,19,26
100,889,41,2
100,119,18,0
100,290,0,26
100,343,19,0
100,275,12,0
100,72,2,133
100,478,16,0
100,677,14,2
100,14,12,0
100,205,17,0
100,779,9,2
100,18,7,4
100,886,46,35
100,59,10,2
100,110,2,5
100,615,6,2
100,487,24,1
100,267,19,10
100,720,16,0
100,859,9,0
100,99,10,0
100,628,12,54
100,959,24,3
100,432,0,142
100,909,6,20
100,159,20,6
100,809,32,2
100,527,10,4
100,603,18,2
100,79,19,40
100,477,6,2
100,71,12,0
100,854,17,0
100,491,13,16
100,880,8,27
100,674,10,1
100,763,5,8
100,706,15,0
100,250,24,39
100,118,1,1
100,34,3,12
100,245,5,44
100,183,7,0
100,120,3,0
100,441,3,0
100,460,2,64
100,893,18,0
100,461,16,4
100,424,8,0
100,372,2,2
100,435,2,11
100,210,2,2
100,502,12,3
100,353,0,2
100,626,1,3
100,510,0,2
100,141,0,6
100,39,6,0
100,882,3,36
100,642,9,0
100,74,6,3
100,156,19,8
100,428,23,0
100,387,13,20
100,513,3,12
100,184,1,0
100,165,2,2
100,193,4,42
100,158,8,0
100,498,0,8
100,20,4,16
100,213,6,28
100,252,4,0
100,272,3,12
100,621,1,0
100,440,0,1
100,413,0,12
100,725,5,0
100,97,7,0
100,62,5,6
100,322,0,4
100,259,2,0
100,131,0,12
100,200,4,0
100,531,4,0
100,465,6,2
100,871,2,4
100,407,0,2
100,242,0,42
100,211,2,0
100,429,0,8
101,272,14,96
101,246,83,188
101,460,0,150
101,447,23,2
101,867,26,4
101,893,21,0
101,420,23,0
101,525,21,0
101,809,25,2
101,250,25,16
101,461,23,0
101,465,8,0
101,424,13,0
101,496,71,80
101,261,48,11
101,378,1,22
101,38,20,0
101,513,9,6
101,487,16,7
101,751,23,28
101,504,27,2
101,510,6,0
101,434,21,9
101,886,36,28
101,339,42,38
101,3,46,8
101,164,15,4
101,889,63,0
101,172,5,2
101,488,37,12
101,836,95,11
101,691,43,1
101,582,63,3
101,866,65,68
101,466,7,80
101,702,20,25
101,797,25,17
101,491,19,2
101,489,29,14
101,674,11,152
101,205,24,0
101,706,50,62
101,232,82,5
101,634,24,6
101,603,11,23
101,117,29,10
101,270,22,27
101,637,84,21
101,79,22,75
101,959,35,5
101,660,34,8
101,874,1,2
101,222,23,0
101,909,14,47
101,346,29,4
101,628,12,60
101,63,21,24
101,626,5,5
101,184,7,0
101,71,19,3
101,34,1,7
101,854,20,0
101,267,11,6
101,544,3,65
101,162,12,0
101,159,15,7
101,72,0,74
101,122,10,6
101,720,6,0
101,677,14,0
101,779,6,24
101,921,6,1
101,343,19,0
101,478,16,0
101,656,24,5
101,859,5,0
101,99,9,2
101,908,21,20
101,200,2,2
101,62,11,4
101,923,8,75
101,894,6,1
101,650,17,9
101,939,62,0
101,477,4,0
101,432,0,94
101,198,29,5
101,253,29,6
101,248,24,0
101,401,24,0
101,464,30,0
101,533,28,3
101,119,7,4
101,638,20,0
101,387,3,24
101,156,15,0
101,428,15,0
101,486,25,4
101,141,0,2
101,39,4,0
101,793,28,1
101,763,9,14
101,59,15,8
101,245,8,3
101,880,4,28
101,14,16,0
101,158,10,60
101,290,2,12
101,275,8,4
101,193,1,113
101,252,5,12
101,621,4,0
101,445,16,0
101,441,5,0
101,322,1,8
101,259,4,2
101,147,1,0
101,435,0,18
101,753,14,3
101,366,13,40
101,653,2,240
101,884,14,8
101,453,16,0
101,374,16,0
101,744,15,6
101,520,1,2
101,211,1,0
101,120,1,0
101,183,4,2
101,18,8,2
101,642,3,0
101,97,4,0
101,213,4,0
101,577,8,0
101,43,6,0
101,197,6,0
101,498,0,4
101,20,2,28
101,110,2,7
101,295,6,0
101,771,2,8
101,407,6,0
101,413,0,12
101,725,2,0
101,502,4,0
101,353,2,2
101,210,0,14
101,160,2,0
101,527,3,2
101,429,4,0
101,372,2,8
101,236,2,0
101,47,2,0
101,882,4,1
101,118,2,0
101,871,0,2
101,615,2,0
102,159,1,10
102,809,7,0
102,496,21,36
102,866,29,33
102,246,21,104
102,582,29,20
102,3,17,18
102,250,8,8
102,172,0,1
102,295,3,0
102,466,8,0
102,909,6,14
102,164,11,4
102,434,15,3
102,628,2,108
102,63,12,8
102,959,24,0
102,882,2,12
102,346,12,8
102,261,16,22
102,513,3,0
102,184,1,1
102,706,19,3
102,634,6,0
102,893,5,1
102,525,9,3
102,447,5,0
102,867,10,0
102,420,9,3
102,461,6,0
102,232,34,2
102,889,38,0
102,205,20,0
102,158,6,0
102,435,0,4
102,533,14,6
102,660,14,18
102,267,9,8
102,18,7,0
102,923,12,85
102,198,19,0
102,464,13,0
102,886,4,17
102,118,1,1
102,763,4,12
102,939,73,0
102,213,4,0
102,487,17,11
102,489,13,6
102,339,9,20
102,691,17,0
102,637,31,7
102,779,0,96
102,836,31,12
102,401,6,0
102,248,14,0
102,488,16,0
102,253,18,11
102,270,12,17
102,117,14,14
102,725,4,3
102,603,6,2
102,793,2,0
102,477,5,0
102,460,0,34
102,374,4,22
102,445,9,8
102,653,2,4
102,504,5,8
102,638,8,3
102,771,2,0
102,751,4,0
102,702,3,24
102,491,4,1
102,544,0,26
102,162,3,0
102,797,8,2
102,440,0,4
102,413,2,12
102,99,2,0
102,880,1,16
102,854,10,0
102,674,4,14
102,59,3,0
102,71,4,1
102,62,8,2
102,236,1,1
102,183,3,1
102,510,2,0
102,429,2,0
102,193,4,31
102,502,4,1
102,453,2,0
102,428,10,0
102,486,12,2
102,156,10,2
102,387,10,4
102,79,9,0
102,97,6,0
102,656,9,1
102,642,8,0
102,343,7,0
102,272,7,0
102,165,1,2
102,441,1,0
102,252,1,0
102,621,1,0
102,921,2,0
102,378,1,4
102,38,4,0
102,245,2,9
102,39,0,2
102,210,0,2
102,197,0,4
102,122,1,4
102,160,1,0
102,520,1,0
102,859,1,0
102,120,1,0
102,34,1,0
102,181,0,2
102,200,1,0
102,478,1,0
102,908,2,0
102,677,1,0
102,14,1,0
102,74,2,0
102,222,2,0
102,72,0,2
102,119,2,0
103,267,8,7
103,270,9,20
103,638,4,0
103,77,0,3
103,921,9,0
103,246,22,84
103,205,13,0
103,232,22,0
103,261,20,1
103,3,20,3
103,466,8,0
103,496,19,2
103,582,18,0
103,637,23,1
103,691,22,0
103,866,16,0
103,706,9,97
103,751,2,0
103,809,6,0
103,867,2,0
103,250,2,2
103,165,0,2
103,615,2,0
103,513,5,20
103,339,14,0
103,836,12,65
103,889,17,0
103,603,5,7
103,118,0,1
103,489,3,0
103,525,2,0
103,753,1,2
103,634,3,2
103,520,3,0
103,253,4,4
103,159,0,8
103,72,0,64
103,63,4,0
103,886,5,8
103,343,4,0
103,346,4,0
103,677,4,2
103,122,5,2
103,779,4,0
103,797,6,0
103,720,4,0
103,478,4,0
103,628,5,0
103,656,6,0
103,859,4,0
103,99,6,0
103,908,6,0
103,110,2,4
103,172,4,0
103,295,4,0
103,445,11,0
103,158,9,0
103,434,4,0
103,477,4,0
103,210,0,12
103,771,6,0
103,653,8,0
103,401,8,0
103,160,2,0
103,660,2,7
103,156,0,4
103,428,2,0
103,387,2,0
103,702,0,12
103,491,1,0
103,59,1,0
103,71,1,0
103,854,1,0
103,674,2,0
103,880,1,0
103,420,3,0
103,959,5,0
103,407,3,0
103,164,0,4
103,487,1,1
103,198,4,0
103,184,3,0
103,544,0,15
103,272,3,0
103,162,3,0
103,488,4,0
103,533,0,4
103,183,0,2
103,245,1,0
103,923,0,6
103,939,4,0
103,193,1,42
103,79,2,0
103,621,1,0
103,504,2,0
103,441,2,0
103,252,2,0
103,527,2,0
103,460,0,8
103,893,1,0
103,447,1,0
103,461,1,0
103,119,2,0
103,763,2,0
103,744,2,0
103,465,2,0
104,267,10,15
104,270,19,15
104,531,3,1
104,159,0,2
104,465,1,0
104,527,1,4
104,603,7,0
104,836,26,41
104,246,30,88
104,753,7,2
104,923,10,59
104,510,10,6
104,763,12,18
104,886,30,54
104,477,6,0
104,434,21,10
104,634,7,3
104,117,10,6
104,702,13,17
104,797,25,11
104,464,7,0
104,118,4,1
104,18,1,0
104,520,2,0
104,525,5,5
104,461,3,0
104,250,5,10
104,420,4,0
104,893,3,0
104,809,6,0
104,637,25,10
104,660,10,15
104,939,24,0
104,909,6,56
104,628,14,108
104,63,28,4
104,882,8,0
104,959,29,0
104,346,24,16
104,164,17,0
104,504,11,12
104,491,14,3
104,880,6,0
104,489,23,8
104,339,9,0
104,261,9,0
104,445,8,0
104,496,11,0
104,866,10,34
104,706,6,16
104,232,27,2
104,3,8,0
104,582,25,0
104,691,13,0
104,205,14,10
104,653,7,0
104,366,0,84
104,253,15,11
104,248,8,0
104,198,10,4
104,374,4,0
104,744,5,0
104,453,6,0
104,884,4,0
104,401,6,0
104,533,8,0
104,793,4,0
104,650,4,0
104,638,14,1
104,222,6,0
104,429,6,0
104,674,7,114
104,71,15,0
104,59,13,0
104,854,14,0
104,908,17,18
104,272,8,0
104,387,6,24
104,428,18,0
104,156,18,0
104,487,8,3
104,14,8,0
104,343,20,0
104,478,14,0
104,677,14,0
104,378,4,29
104,38,27,4
104,162,6,0
104,165,4,10
104,502,10,4
104,889,23,0
104,513,6,0
104,413,1,12
104,725,2,0
104,751,6,6
104,160,2,0
104,79,8,0
104,62,6,0
104,656,15,0
104,97,7,0
104,642,6,0
104,486,6,0
104,120,0,1
104,407,0,20
104,193,2,40
104,626,2,0
104,184,3,0
104,158,3,0
104,488,6,0
104,213,3,0
104,74,4,0
104,845,0,3
104,259,1,0
104,322,1,0
104,34,2,0
104,245,1,3
104,181,2,9
104,867,7,9
104,200,2,0
104,649,2,0
104,252,2,0
104,441,2,0
104,466,2,14
104,72,0,96
104,122,7,0
104,779,6,0
104,720,6,0
104,99,7,0
104,859,6,0
104,921,7,0
104,874,0,1
104,615,2,0
104,39,2,0
104,771,1,0
104,295,1,0
104,110,1,0
104,147,1,0
104,435,2,8
104,183,1,0
105,378,3,31
105,38,28,2
105,923,3,53
105,939,37,0
105,198,5,2
105,118,5,0
105,164,10,0
105,533,2,2
105,253,9,16
105,489,10,7
105,245,1,8
105,496,19,41
105,889,48,2
105,3,56,0
105,513,6,0
105,763,13,4
105,460,0,82
105,809,9,0
105,250,9,5
105,867,11,0
105,420,12,0
105,893,10,0
105,447,9,0
105,461,10,0
105,525,10,0
105,751,6,10
105,488,12,0
105,232,54,102
105,246,28,149
105,836,30,54
105,637,49,16
105,866,38,220
105,424,4,0
105,465,4,0
105,502,8,8
105,165,4,4
105,702,2,21
105,880,3,16
105,491,3,0
105,193,28,159
105,122,1,4
105,656,12,0
105,339,33,0
105,582,45,0
105,691,43,0
105,205,40,0
105,626,13,0
105,184,12,0
105,634,25,5
105,959,37,4
105,261,48,0
105,158,22,0
105,706,47,0
105,71,5,1
105,854,4,0
105,401,6,0
105,445,28,4
105,504,4,64
105,487,8,1
105,222,7,0
105,270,14,5
105,638,10,0
105,886,4,9
105,464,7,0
105,18,4,0
105,272,4,0
105,252,4,0
105,466,4,0
105,441,4,0
105,162,4,0
105,79,9,10
105,77,0,1
105,921,1,0
105,435,0,2
105,660,6,13
105,34,1,0
105,434,7,2
105,183,1,0
105,859,1,0
105,520,1,0
105,211,2,0
105,120,1,0
105,674,4,8
105,797,2,0
105,387,5,8
105,156,7,4
105,428,9,0
105,527,4,2
105,119,8,0
105,267,7,14
105,477,3,0
105,59,1,0
105,741,2,0
105,531,2,0
105,346,12,7
105,63,6,1
105,159,2,4
105,43,2,0
105,628,0,54
105,486,9,6
105,642,3,0
105,97,3,0
105,343,3,0
105,62,5,0
