timestamp,i,j,duration
736500,778,1209,20
736500,295,909,20
736500,147,429,20
736500,253,1485,20
736500,275,836,20
736520,147,429,20
736520,1362,1392,20
736520,275,836,20
736520,193,615,20
736540,117,520,20
736540,147,429,20
736540,460,909,20
736540,193,615,20
736540,257,866,20
736560,3,253,20
736560,117,520,20
736560,193,615,20
736560,253,859,20
736560,246,466,20
736560,893,1485,20
736560,257,866,20
736580,3,253,20
736580,603,1392,20
736580,117,520,20
736580,193,615,20
736580,253,859,20
736580,246,466,20
736580,893,1485,20
736580,275,836,20
736600,3,253,20
736600,603,1392,20
736600,428,691,20
736600,117,520,20
736600,193,615,20
736600,253,859,20
736600,3,859,20
736600,275,836,20
736620,603,1392,20
736620,193,615,20
736620,778,1209,20
736620,253,859,20
736620,3,859,20
736620,275,836,20
736640,3,253,20
736640,428,706,20
736640,193,615,20
736640,778,1209,20
736640,147,1392,20
736640,3,859,20
736640,275,836,20
736660,3,253,20
736660,343,720,20
736660,527,867,20
736660,106,1392,20
736660,117,520,20
736660,720,753,20
736660,720,1485,20
736660,3,859,20
736660,275,836,20
736680,3,253,20
736680,343,720,20
736680,117,520,20
736680,193,615,20
736680,147,429,20
736680,3,859,20
736700,3,253,20
736700,343,720,20
736700,79,372,20
736700,275,615,20
736700,39,246,20
736700,147,429,20
736700,3,859,20
736700,372,751,20
736720,3,253,20
736720,15,751,20
736720,372,491,20
736720,720,1485,20
736720,520,1209,20
736720,193,615,20
736720,487,603,20
736720,15,372,20
736720,3,859,20
736740,3,253,20
736740,372,491,20
736740,720,1485,20
736740,487,603,20
736740,520,1209,20
736740,253,859,20
736740,3,859,20
736760,3,253,20
736760,527,867,20
736760,79,372,20
736760,720,1485,20
736760,691,908,20
736760,520,1209,20
736760,193,615,20
736760,487,603,20
736760,253,859,20
736760,706,908,20
736760,259,372,20
736760,779,1392,20
736760,603,753,20
736760,3,859,20
736780,3,253,20
736780,720,1485,20
736780,487,603,20
736780,39,59,20
736780,246,275,20
736780,259,372,20
736780,3,603,20
736780,59,793,20
736780,3,859,20
736780,253,859,20
736800,3,253,20
736800,79,372,20
736800,720,1485,20
736800,691,908,20
736800,487,603,20
736800,193,615,20
736800,779,1392,20
736800,3,859,20
736800,246,275,20
736820,3,253,20
736820,428,706,20
736820,691,908,20
736820,487,603,20
736820,193,615,20
736820,253,859,20
736820,211,246,20
736820,181,1260,20
736820,3,859,20
736840,119,343,20
736840,691,908,20
736840,487,603,20
736840,193,615,20
736840,211,246,20
736840,259,261,20
736840,181,1260,20
736860,3,253,20
736860,119,836,20
736860,487,603,20
736860,193,211,20
736860,193,498,20
736860,257,866,20
736860,3,859,20
736880,3,253,20
736880,59,211,20
736880,261,615,20
736880,181,1260,20
736880,720,1485,20
736880,211,527,20
736880,59,527,20
736880,487,603,20
736880,193,615,20
736880,259,615,20
736880,257,866,20
736880,193,259,20
736880,193,261,20
736880,3,859,20
736880,259,261,20
736900,3,253,20
736900,527,867,20
736900,720,1485,20
736900,211,867,20
736900,487,603,20
736900,253,859,20
736900,603,753,20
736900,211,527,20
736900,257,866,20
736900,259,261,20
736900,3,859,20
736920,3,253,20
736920,720,1485,20
736920,487,603,20
736920,706,908,20
736920,211,527,20
736920,257,866,20
736920,181,1260,20
736920,3,859,20
736920,253,859,20
736920,346,1245,20
736940,3,859,20
736940,487,603,20
736940,211,527,20
736940,257,866,20
736940,259,261,20
736940,181,1260,20
736940,246,1362,20
736940,346,1245,20
736960,3,253,20
736960,487,603,20
736960,193,615,20
736960,706,908,20
736960,257,866,20
736960,259,261,20
736960,181,1260,20
736960,3,859,20
736960,346,1245,20
736980,3,253,20
736980,487,603,20
736980,193,615,20
736980,706,908,20
736980,257,866,20
736980,181,1260,20
736980,3,859,20
736980,346,1245,20
737000,257,836,20
737000,487,603,20
737000,193,615,20
737000,401,1392,20
737000,706,908,20
737000,257,866,20
737000,3,859,20
737000,346,1245,20
737020,720,1485,20
737020,520,1209,20
737020,193,615,20
737020,487,603,20
737020,147,1392,20
737020,706,908,20
737020,211,527,20
737020,198,267,20
737020,3,859,20
737040,487,603,20
737040,193,615,20
737040,401,1392,20
737040,147,1392,20
737040,706,908,20
737040,259,261,20
737040,3,859,20
737040,615,880,20
737060,3,253,20
737060,59,866,20
737060,527,867,20
737060,691,908,20
737060,487,603,20
737060,193,615,20
737060,147,1392,20
737060,198,267,20
737060,3,859,20
737060,346,1245,20
737080,3,253,20
737080,691,908,20
737080,487,603,20
737080,193,615,20
737080,147,1392,20
737080,706,908,20
737080,198,267,20
737080,346,1245,20
737100,691,908,20
737100,487,603,20
737100,193,615,20
737100,147,1392,20
737100,706,908,20
737100,346,1245,20
737120,3,253,20
737120,198,866,20
737120,267,866,20
737120,193,615,20
737120,119,866,20
737120,198,267,20
737120,836,866,20
737120,346,1245,20
737140,119,198,20
737140,119,836,20
737140,193,615,20
737140,147,1392,20
737140,183,1485,20
737140,198,267,20
737140,267,836,20
737140,346,1245,20
737160,198,866,20
737160,267,866,20
737160,487,603,20
737160,193,615,20
737160,119,267,20
737160,147,1392,20
737160,119,866,20
737160,198,267,20
737160,346,1245,20
737180,183,694,20
737180,193,615,20
737180,147,1392,20
737180,3,603,20
737180,198,267,20
737180,267,836,20
737200,401,1245,20
737200,119,836,20
737200,420,836,20
737200,487,603,20
737200,193,615,20
737200,147,1392,20
737200,198,267,20
737200,198,420,20
737200,267,836,20
737220,691,908,20
737220,147,1392,20
737220,706,908,20
737220,198,836,20
737220,193,615,20
737240,3,253,20
737240,119,198,20
737240,691,908,20
737240,487,603,20
737240,193,615,20
737240,706,908,20
737240,198,836,20
737240,198,267,20
737240,3,859,20
737240,267,836,20
737260,487,603,20
737260,119,198,20
737260,198,836,20
737260,193,615,20
737260,119,836,20
737280,3,253,20
737280,193,615,20
737280,119,267,20
737280,401,1392,20
737280,147,1392,20
737280,198,836,20
737280,198,267,20
737280,1245,1392,20
737280,253,859,20
737280,267,836,20
737300,3,253,20
737300,295,642,20
737300,253,859,20
737300,487,603,20
737320,1245,1392,20
737320,487,603,20
737320,193,615,20
737340,3,253,20
737340,520,1209,20
737340,193,615,20
737340,487,603,20
737340,253,859,20
737340,172,322,20
737340,3,859,20
737360,3,253,20
737360,413,650,20
737360,1245,1392,20
737360,520,1209,20
737360,487,603,20
737360,253,859,20
737360,3,859,20
737380,691,706,20
737380,520,1209,20
737380,193,615,20
737380,401,1392,20
737380,147,1392,20
737380,3,859,20
737380,253,859,20
737400,691,706,20
737400,520,1209,20
737400,193,615,20
737400,487,603,20
737400,401,1392,20
737400,147,1392,20
737400,771,893,20
737400,3,859,20
737420,691,706,20
737420,520,1209,20
737420,193,615,20
737420,322,893,20
737420,706,908,20
737420,198,836,20
737440,401,1245,20
737440,691,706,20
737440,429,1392,20
737440,520,1209,20
737440,193,615,20
737440,487,603,20
737440,322,893,20
737440,147,1392,20
737460,401,1245,20
737460,691,706,20
737460,520,1209,20
737460,193,615,20
737460,487,603,20
737460,322,893,20
737460,147,1392,20
737460,3,859,20
737480,401,1245,20
737480,691,908,20
737480,520,1209,20
737480,193,615,20
737480,322,893,20
737480,147,1392,20
737480,706,908,20
737480,253,859,20
737480,691,706,20
737500,401,1245,20
737500,691,706,20
737500,487,603,20
737500,193,615,20
737500,322,893,20
737500,401,1392,20
737500,147,1392,20
737500,706,908,20
737500,3,859,20
737520,401,1245,20
737520,691,908,20
737520,429,1392,20
737520,193,615,20
737520,322,893,20
737520,706,908,20
737520,3,859,20
737520,253,859,20
737540,401,1245,20
737540,691,908,20
737540,487,603,20
737540,193,615,20
737540,322,893,20
737540,706,908,20
737540,3,859,20
737540,253,859,20
737560,401,1245,20
737560,691,908,20
737560,429,1392,20
737560,193,615,20
737560,322,893,20
737560,401,1392,20
737560,3,859,20
737580,43,488,20
737580,691,908,20
737580,429,1392,20
737580,487,603,20
737580,193,615,20
737580,322,893,20
737580,401,1392,20
737580,3,859,20
737600,59,866,20
737600,401,1245,20
737600,691,908,20
737600,429,1392,20
737600,487,603,20
737600,193,615,20
737600,322,893,20
737600,401,1392,20
737620,59,866,20
737620,401,1245,20
737620,691,908,20
737620,429,1392,20
737620,487,603,20
737620,193,615,20
737620,322,893,20
737620,401,1392,20
737620,253,859,20
737620,3,859,20
737640,59,866,20
737640,691,908,20
737640,487,603,20
737640,193,615,20
737640,119,267,20
737640,322,893,20
737640,401,1392,20
737640,706,908,20
737640,3,859,20
737640,253,859,20
737660,3,253,20
737660,59,866,20
737660,401,1245,20
737660,691,908,20
737660,487,603,20
737660,193,615,20
737660,322,893,20
737660,706,908,20
737680,3,253,20
737680,59,866,20
737680,147,1245,20
737680,3,859,20
737680,691,908,20
737680,193,615,20
737680,322,893,20
737680,253,859,20
737680,706,908,20
737680,1245,1392,20
737700,691,908,20
737700,487,603,20
737700,193,615,20
737700,401,1392,20
737700,253,859,20
737700,706,908,20
737700,3,859,20
737720,322,893,20
737720,488,894,20
737720,691,908,20
737720,1245,1392,20
737720,193,615,20
737740,3,253,20
737740,59,866,20
737740,43,866,20
737740,488,894,20
737740,245,440,20
737740,691,908,20
737740,487,603,20
737740,193,615,20
737740,322,893,20
737740,401,1392,20
737740,3,603,20
737760,322,893,20
737760,488,894,20
737760,691,908,20
737760,1245,1392,20
737760,193,615,20
737780,691,908,20
737780,487,603,20
737780,193,615,20
737780,488,894,20
737780,1245,1392,20
737780,603,866,20
737800,3,253,20
737800,691,908,20
737800,119,267,20
737800,488,894,20
737800,147,1392,20
737800,1245,1392,20
737820,488,894,20
737820,253,859,20
737820,1245,1392,20
737820,193,615,20
737840,488,894,20
737840,275,674,20
737840,253,859,20
737840,1245,1392,20
737840,193,615,20
737860,322,893,20
737860,59,866,20
737860,691,908,20
737860,1245,1392,20
737860,193,615,20
737880,322,893,20
737880,3,253,20
737880,59,866,20
737880,1245,1392,20
737880,193,615,20
737900,3,253,20
737900,322,893,20
737900,193,615,20
737920,3,253,20
737920,691,908,20
737920,193,615,20
737920,322,893,20
737920,253,859,20
737920,603,753,20
737920,1245,1392,20
737940,3,253,20
737940,59,866,20
737940,691,908,20
737940,193,615,20
737940,322,893,20
737940,3,753,20
737960,59,866,20
737960,691,908,20
737960,193,615,20
737960,322,893,20
737960,3,753,20
737960,253,859,20
737980,322,893,20
737980,603,753,20
737980,691,908,20
737980,193,615,20
737980,59,866,20
738000,322,893,20
738000,401,1392,20
738000,691,908,20
738000,110,970,20
738000,193,615,20
738020,477,634,20
738020,691,908,20
738020,193,615,20
738020,119,267,20
738020,322,893,20
738020,603,753,20
738040,147,1392,20
738040,322,893,20
738040,401,1392,20
738040,38,219,20
738040,193,615,20
738060,322,893,20
738060,147,429,20
738060,147,1392,20
738060,3,859,20
738060,193,615,20
738080,59,866,20
738080,59,889,20
738080,691,908,20
738080,193,615,20
738080,322,893,20
738080,401,1392,20
738080,147,1392,20
738080,1245,1392,20
738100,322,893,20
738100,59,866,20
738100,691,908,20
738100,3,859,20
738100,59,889,20
738120,322,893,20
738120,691,908,20
738120,147,1392,20
738120,3,859,20
738120,59,889,20
738140,322,893,20
738140,691,908,20
738140,147,1392,20
738140,3,859,20
738160,322,893,20
738160,691,908,20
738160,147,1392,20
738160,3,859,20
738180,322,893,20
738180,691,908,20
738200,322,893,20
738200,691,908,20
738200,147,1392,20
738200,119,267,20
738220,691,908,20
738220,253,691,20
738220,322,893,20
738220,3,753,20
738220,147,1392,20
738220,3,859,20
738240,3,253,20
738240,691,908,20
738240,253,691,20
738240,322,893,20
738240,147,1392,20
738240,15,178,20
738260,322,893,20
738260,3,428,20
738260,253,691,20
738260,428,691,20
738280,59,866,20
738280,428,691,20
738280,487,753,20
738280,487,603,20
738280,250,884,20
738280,119,267,20
738280,322,893,20
738280,691,866,20
738280,603,753,20
738280,110,970,20
738300,428,691,20
738300,487,753,20
738300,487,603,20
738300,322,893,20
738300,3,691,20
738300,603,691,20
738300,378,1492,20
738320,322,893,20
738320,428,691,20
738320,487,753,20
738320,372,498,20
738320,691,753,20
738320,38,219,20
738340,322,893,20
738340,59,866,20
738340,372,491,20
738340,691,753,20
738340,428,691,20
738360,322,893,20
738360,401,1245,20
738360,428,691,20
738380,322,893,20
738380,378,1492,20
738380,428,691,20
738380,193,615,20
738400,322,893,20
738400,378,1492,20
738400,428,691,20
738420,322,893,20
738420,603,753,20
738420,428,691,20
738440,428,691,20
738440,477,634,20
738440,378,1492,20
738440,322,893,20
738440,603,753,20
738440,3,859,20
738460,253,634,20
738460,378,1492,20
738460,428,691,20
738460,691,866,20
738480,428,691,20
738480,215,387,20
738500,753,923,20
738500,477,923,20
738500,215,387,20
738520,59,866,20
738520,401,429,20
738520,257,387,20
738520,38,477,20
738520,257,923,20
738540,59,866,20
738540,401,429,20
738540,59,691,20
738540,215,387,20
738540,387,691,20
738540,59,387,20
738540,215,691,20
738540,378,1492,20
738540,257,923,20
738560,59,866,20
738560,401,429,20
738560,272,845,20
738560,210,893,20
738560,215,725,20
738560,59,257,20
738560,378,1492,20
738560,232,845,20
738580,401,429,20
738580,210,893,20
738580,250,465,20
738580,257,387,20
738580,59,387,20
738580,232,884,20
738580,257,908,20
738600,845,884,20
738600,250,845,20
738600,250,465,20
738600,232,884,20
738600,250,809,20
738600,3,859,20
738600,232,845,20
738620,59,691,20
738620,401,429,20
738620,210,893,20
738620,691,866,20
738620,250,465,20
738620,691,753,20
738620,387,691,20
738620,232,884,20
738620,387,866,20
738640,210,893,20
738640,387,866,20
738640,110,970,20
738640,59,257,20
738640,232,845,20
738660,59,866,20
738660,809,1492,20
738660,232,250,20
738660,845,884,20
738660,257,387,20
738660,43,257,20
738660,257,866,20
738660,232,884,20
738660,387,866,20
738660,884,1492,20
738660,232,845,20
738680,110,272,20
738680,232,250,20
738680,110,970,20
738680,134,156,20
738680,232,272,20
738700,211,866,20
738700,232,250,20
738700,54,131,20
738700,272,970,20
738700,845,884,20
738700,215,725,20
738700,210,893,20
738700,131,236,20
738700,250,884,20
738700,134,156,20
738700,54,236,20
738700,378,1492,20
738700,110,970,20
738720,413,653,20
738720,232,250,20
738720,3,859,20
738720,134,156,20
738720,378,1492,20
738720,110,970,20
738720,232,845,20
738740,54,134,20
738740,131,156,20
738740,232,250,20
738740,322,634,20
738740,219,809,20
738740,488,894,20
738740,134,886,20
738740,134,156,20
738740,250,884,20
738740,465,884,20
738760,131,156,20
738760,272,884,20
738760,387,725,20
738760,488,894,20
738760,134,886,20
738760,134,156,20
738760,272,465,20
738760,131,134,20
738760,387,691,20
738760,210,753,20
738760,465,884,20
738760,156,236,20
738760,232,845,20
738780,54,134,20
738780,131,156,20
738780,272,884,20
738780,477,634,20
738780,387,725,20
738780,387,691,20
738780,236,886,20
738780,250,884,20
738780,232,272,20
738780,488,894,20
738780,134,886,20
738780,134,156,20
738780,131,134,20
738780,845,884,20
738800,413,653,20
738800,222,275,20
738800,236,886,20
738800,250,884,20
738800,232,272,20
738800,488,894,20
738800,257,387,20
738800,134,156,20
738800,691,894,20
738800,3,859,20
738800,210,219,20
738800,232,845,20
738820,488,894,20
738820,219,908,20
738820,222,275,20
738820,198,267,20
738820,119,267,20
738820,465,970,20
738820,134,886,20
738820,134,156,20
738820,642,1164,20
738820,275,674,20
738820,267,366,20
738820,3,859,20
738820,110,970,20
738820,232,845,20
738840,413,653,20
738840,131,156,20
738840,272,845,20
738840,215,387,20
738840,119,267,20
738840,236,886,20
738840,232,272,20
738840,134,156,20
738840,54,236,20
738840,267,836,20
738840,642,1164,20
738840,275,845,20
738840,603,691,20
738840,232,845,20
738840,110,970,20
738840,156,236,20
738840,54,886,20
738860,55,649,20
738860,215,387,20
738860,236,886,20
738860,250,884,20
738860,232,272,20
738860,134,156,20
738860,54,156,20
738860,272,845,20
738860,642,1164,20
738860,603,691,20
738860,232,845,20
738860,54,886,20
738880,272,845,20
738880,215,387,20
738880,119,267,20
738880,236,886,20
738880,250,884,20
738880,232,272,20
738880,54,236,20
738880,642,1164,20
738880,603,691,20
738880,267,836,20
738880,232,845,20
738900,272,845,20
738900,215,387,20
738900,250,884,20
738900,232,272,20
738900,134,156,20
738900,38,219,20
738900,110,970,20
738900,54,886,20
738920,131,156,20
738920,272,845,20
738920,477,634,20
738920,250,884,20
738920,426,649,20
738920,131,134,20
738920,54,236,20
738920,603,691,20
738920,110,970,20
738940,272,845,20
738940,215,387,20
738940,488,894,20
738940,426,649,20
738940,603,691,20
738940,378,1492,20
738940,110,970,20
738940,232,845,20
738960,272,845,20
738960,219,488,20
738960,250,884,20
738960,232,272,20
738960,488,894,20
738960,426,649,20
738960,131,134,20
738960,219,894,20
738960,603,691,20
738960,267,836,20
738980,131,156,20
738980,250,884,20
738980,232,272,20
738980,219,232,20
738980,54,236,20
738980,603,691,20
738980,54,886,20
739000,54,134,20
739000,131,156,20
739000,272,845,20
739000,477,634,20
739000,219,343,20
739000,250,884,20
739000,232,272,20
739000,426,649,20
739000,54,236,20
739000,603,691,20
739000,267,836,20
739000,232,845,20
739020,54,134,20
739020,131,156,20
739020,272,845,20
739020,753,908,20
739020,250,884,20
739020,119,267,20
739020,426,649,20
739020,71,784,20
739020,267,836,20
739020,3,859,20
739020,232,845,20
739040,54,134,20
739040,131,156,20
739040,477,634,20
739040,250,884,20
739040,119,267,20
739040,426,649,20
739040,71,784,20
739040,267,836,20
739040,232,845,20
739060,54,134,20
739060,131,156,20
739060,272,845,20
739060,250,884,20
739060,232,272,20
739060,634,674,20
739060,426,649,20
739060,71,784,20
739060,54,236,20
739060,267,836,20
739060,232,845,20
739080,131,156,20
739080,272,845,20
739080,253,660,20
739080,250,884,20
739080,426,649,20
739080,71,784,20
739080,267,836,20
739080,110,970,20
739080,232,845,20
739100,272,845,20
739100,215,387,20
739100,250,884,20
739100,71,784,20
739100,131,134,20
739100,603,691,20
739100,232,845,20
739120,272,845,20
739120,477,634,20
739120,215,387,20
739120,250,884,20
739120,232,272,20
739120,71,784,20
739120,131,134,20
739120,603,691,20
739120,110,970,20
739140,272,845,20
739140,477,634,20
739140,215,387,20
739140,250,884,20
739140,232,272,20
739140,426,649,20
739140,71,784,20
739140,603,691,20
739140,110,970,20
739140,232,845,20
739160,272,845,20
739160,250,884,20
739160,134,236,20
739160,232,272,20
739160,71,784,20
739160,603,691,20
739160,378,1492,20
739160,110,970,20
739160,232,845,20
739180,401,429,20
739180,272,845,20
739180,253,660,20
739180,215,387,20
739180,232,272,20
739180,71,784,20
739180,603,691,20
739180,110,970,20
739180,232,845,20
739200,272,845,20
739200,477,634,20
739200,250,884,20
739200,232,272,20
739200,210,691,20
739200,210,603,20
739200,71,784,20
739200,603,691,20
739200,110,970,20
739200,232,845,20
739220,253,343,20
739220,272,845,20
739220,477,634,20
739220,250,884,20
739220,232,272,20
739220,71,784,20
739220,603,691,20
739220,232,845,20
739240,272,845,20
739240,477,634,20
739240,250,884,20
739240,210,603,20
739240,71,784,20
739240,110,970,20
739240,253,343,20
739260,272,845,20
739260,477,634,20
739260,250,884,20
739260,210,603,20
739260,71,784,20
739260,232,845,20
739280,272,845,20
739280,250,884,20
739280,210,603,20
739280,253,343,20
739280,603,691,20
739280,110,970,20
739280,71,784,20
739300,401,1245,20
739300,272,845,20
739300,38,477,20
739300,253,343,20
739300,232,272,20
739300,210,603,20
739300,71,784,20
739300,420,660,20
739300,246,1362,20
739300,466,954,20
739300,232,845,20
739320,401,1245,20
739320,401,429,20
739320,272,845,20
739320,246,1362,20
739320,691,706,20
739320,80,954,20
739320,250,884,20
739320,210,603,20
739320,426,649,20
739320,71,784,20
739320,378,1492,20
739320,466,954,20
739320,232,845,20
739340,272,845,20
739340,527,867,20
739340,110,970,20
739340,691,706,20
739340,80,954,20
739340,232,272,20
739340,477,753,20
739340,210,603,20
739340,426,649,20
739340,71,784,20
739340,527,836,20
739340,246,1362,20
739340,466,954,20
739360,272,845,20
739360,691,706,20
739360,250,884,20
739360,210,603,20
739360,246,1362,20
739360,110,970,20
739380,272,845,20
739380,691,706,20
739380,527,867,20
739380,119,836,20
739380,886,1492,20
739380,246,1362,20
739380,80,466,20
739380,215,387,20
739380,250,884,20
739380,210,603,20
739380,426,649,20
739380,71,784,20
739380,181,1260,20
739380,378,1492,20
739380,110,970,20
739380,232,845,20
739400,272,845,20
739400,527,867,20
739400,477,634,20
739400,215,387,20
739400,691,706,20
739400,250,884,20
739400,210,603,20
739400,426,649,20
739400,71,784,20
739400,181,1260,20
739400,232,845,20
739420,272,845,20
739420,580,649,20
739420,527,867,20
739420,691,706,20
739420,210,603,20
739420,253,603,20
739420,181,1260,20
739420,378,1492,20
739420,110,970,20
739440,272,845,20
739440,580,649,20
739440,477,634,20
739440,250,884,20
739440,527,867,20
739440,253,603,20
739440,71,784,20
739440,181,1260,20
739440,110,970,20
739460,261,1067,20
739460,272,845,20
739460,253,603,20
739460,71,784,20
739460,181,1260,20
739460,232,649,20
739460,259,1067,20
739460,232,845,20
739480,39,80,20
739480,272,845,20
739480,477,634,20
739480,71,784,20
739480,259,261,20
739480,181,1260,20
739480,378,1492,20
739480,466,954,20
739480,232,845,20
739500,261,1067,20
739500,272,845,20
739500,580,649,20
739500,477,634,20
739500,250,884,20
739500,110,970,20
739500,426,649,20
739500,248,527,20
739500,181,1260,20
739500,378,1492,20
739500,466,954,20
739500,259,1067,20
739500,232,845,20
739520,261,1067,20
739520,272,845,20
739520,477,634,20
739520,215,387,20
739520,603,691,20
739520,250,884,20
739520,466,954,20
739520,295,909,20
739520,38,634,20
739520,259,261,20
739520,181,1260,20
739520,378,1492,20
739520,110,970,20
739520,259,1067,20
739520,232,845,20
739540,261,1067,20
739540,272,845,20
739540,477,634,20
739540,215,387,20
739540,250,884,20
739540,110,970,20
739540,3,753,20
739540,295,909,20
739540,232,272,20
739540,753,859,20
739540,259,261,20
739540,181,1260,20
739540,378,1492,20
739540,466,954,20
739540,259,1067,20
739540,232,845,20
739560,261,1067,20
739560,272,845,20
739560,253,753,20
739560,477,634,20
739560,246,1362,20
739560,250,884,20
739560,466,954,20
739560,753,859,20
739560,181,1260,20
739560,378,1492,20
739560,110,970,20
739560,232,845,20
739580,261,1067,20
739580,272,845,20
739580,477,634,20
739580,215,387,20
739580,250,884,20
739580,259,261,20
739580,181,1260,20
739580,378,1492,20
739580,110,970,20
739580,232,845,20
739600,272,845,20
739600,38,477,20
739600,250,884,20
739600,232,272,20
739600,259,261,20
739600,181,1260,20
739600,378,1492,20
739600,110,970,20
739600,232,845,20
739620,261,1067,20
739620,272,845,20
739620,378,1492,20
739620,250,884,20
739620,259,261,20
739620,246,1362,20
739620,110,970,20
739620,232,845,20
739640,272,845,20
739640,38,477,20
739640,246,1362,20
739640,250,884,20
739640,110,970,20
739640,691,859,20
739640,259,261,20
739640,531,650,20
739640,378,1492,20
739640,466,954,20
739640,232,845,20
739660,272,845,20
739660,38,477,20
739660,477,634,20
739660,246,1362,20
739660,250,884,20
739660,232,272,20
739660,531,650,20
739660,259,261,20
739660,181,1260,20
739660,378,1492,20
739660,110,970,20
739660,232,845,20
739680,39,80,20
739680,181,246,20
739680,886,1492,20
739680,272,845,20
739680,181,1260,20
739680,378,1492,20
739680,110,970,20
739680,232,845,20
739700,884,970,20
739700,477,634,20
739700,250,884,20
739700,232,272,20
739700,181,246,20
739700,272,845,20
739700,295,909,20
739700,531,650,20
739700,378,1492,20
739700,110,970,20
739700,232,845,20
739720,193,250,20
739720,272,845,20
739720,38,477,20
739720,477,634,20
739720,250,884,20
739720,295,909,20
739720,232,845,20
739740,193,250,20
739740,272,845,20
739740,477,634,20
739740,215,387,20
739740,39,71,20
739740,250,884,20
739740,295,909,20
739740,71,784,20
739740,257,866,20
739740,232,845,20
739760,272,845,20
739760,246,954,20
739760,884,954,20
739760,39,71,20
739760,193,250,20
739760,71,784,20
739780,193,250,20
739780,272,845,20
739780,378,1492,20
739780,39,71,20
739780,477,634,20
739800,272,845,20
739800,39,71,20
739800,250,884,20
739800,232,272,20
739800,193,250,20
739800,71,784,20
739800,210,691,20
739800,378,1492,20
739800,74,333,20
739800,232,845,20
739820,272,845,20
739820,886,1492,20
739820,39,71,20
739820,487,603,20
739820,119,478,20
739820,3,908,20
739820,378,1492,20
739820,232,845,20
739840,272,845,20
739840,39,71,20
739840,250,884,20
739840,487,603,20
739840,420,784,20
739840,378,1492,20
739840,232,845,20
739860,272,845,20
739860,215,387,20
739860,39,71,20
739860,250,884,20
739860,71,784,20
739860,232,845,20
739880,272,845,20
739880,80,466,20
739880,487,603,20
739880,39,71,20
739880,71,784,20
739880,232,845,20
739900,272,845,20
739900,487,603,20
739900,232,845,20
739900,39,71,20
739900,232,272,20
739920,184,836,20
739920,272,845,20
739920,39,71,20
739920,232,272,20
739920,487,603,20
739920,71,784,20
739920,181,1362,20
739920,232,845,20
739940,272,845,20
739940,215,725,20
739940,477,634,20
739940,420,478,20
739940,39,71,20
739940,250,884,20
739940,232,272,20
739940,487,603,20
739940,71,184,20
739940,71,784,20
739940,378,1492,20
739940,232,845,20
739960,272,845,20
739960,215,725,20
739960,487,603,20
739960,250,884,20
739960,232,272,20
739960,295,909,20
739960,39,884,20
739960,577,836,20
739960,378,1492,20
739960,232,845,20
739980,272,845,20
739980,753,908,20
739980,80,954,20
739980,39,71,20
739980,232,272,20
739980,487,603,20
739980,71,784,20
739980,232,845,20
740000,272,845,20
740000,753,908,20
740000,487,603,20
740000,478,836,20
740000,71,784,20
740000,378,1492,20
740000,232,845,20
740020,272,845,20
740020,753,908,20
740020,232,272,20
740020,219,634,20
740020,378,1492,20
740020,232,845,20
740040,272,845,20
740040,487,603,20
740040,232,272,20
740040,193,250,20
740040,378,1492,20
740040,232,845,20
740060,401,1245,20
740060,487,603,20
740060,272,845,20
740060,39,71,20
740060,232,272,20
740060,478,836,20
740060,193,250,20
740060,71,784,20
740060,378,1492,20
740060,232,845,20
740080,272,845,20
740080,886,1492,20
740080,80,466,20
740080,478,836,20
740080,232,272,20
740080,487,603,20
740080,71,784,20
740080,378,1492,20
740080,232,845,20
740100,272,845,20
740100,478,836,20
740100,487,603,20
740100,193,447,20
740100,71,784,20
740100,615,1067,20
740100,232,845,20
740120,272,845,20
740120,487,603,20
740120,232,272,20
740120,193,447,20
740120,478,836,20
740120,71,784,20
740120,378,1492,20
740120,232,845,20
740140,401,429,20
740140,272,845,20
740140,429,1245,20
740140,80,466,20
740140,478,836,20
740140,487,603,20
740140,193,447,20
740140,401,1245,20
740140,378,1492,20
740140,232,845,20
740160,401,1245,20
740160,429,1245,20
740160,193,447,20
740160,272,845,20
740160,71,784,20
740160,753,908,20
740160,378,1492,20
740160,232,845,20
740180,401,429,20
740180,272,845,20
740180,487,603,20
740180,753,908,20
740180,39,71,20
740180,232,272,20
740180,193,447,20
740180,401,1245,20
740180,71,784,20
740180,378,886,20
740200,272,845,20
740200,886,1492,20
740200,429,1245,20
740200,487,603,20
740200,232,272,20
740200,753,908,20
740200,378,1492,20
740200,232,845,20
740220,272,845,20
740220,429,1245,20
740220,401,954,20
740220,39,71,20
740220,232,272,20
740220,487,603,20
740220,71,784,20
740220,753,908,20
740220,74,333,20
740220,232,845,20
740240,272,845,20
740240,753,908,20
740240,401,954,20
740240,39,71,20
740240,487,603,20
740240,71,784,20
740240,74,333,20
740260,272,845,20
740260,753,908,20
740260,401,954,20
740260,39,71,20
740260,487,603,20
740260,71,784,20
740260,378,1492,20
740280,117,200,20
740280,272,845,20
740280,753,908,20
740280,39,71,20
740280,487,603,20
740280,74,333,20
740300,272,845,20
740300,753,908,20
740300,39,71,20
740300,232,272,20
740300,487,603,20
740300,71,784,20
740300,378,1492,20
740300,74,333,20
740300,232,845,20
740320,272,845,20
740320,55,985,20
740320,487,603,20
740320,232,272,20
740320,71,784,20
740320,74,333,20
