timestamp,i,j,duration,time_norm
739820,378,1492,20,710980
739820,232,845,20,710980
739840,272,845,20,711000
739840,39,71,20,711000
739840,250,884,20,711000
739840,487,603,20,711000
739840,420,784,20,711000
739840,378,1492,20,711000
739840,232,845,20,711000
739860,272,845,20,711020
739860,215,387,20,711020
739860,39,71,20,711020
739860,250,884,20,711020
739860,71,784,20,711020
739860,232,845,20,711020
739880,272,845,20,711040
739880,80,466,20,711040
739880,487,603,20,711040
739880,39,71,20,711040
739880,71,784,20,711040
739880,232,845,20,711040
739900,272,845,20,711060
739900,487,603,20,711060
739900,232,845,20,711060
739900,39,71,20,711060
739900,232,272,20,711060
739920,184,836,20,711080
739920,272,845,20,711080
739920,39,71,20,711080
739920,232,272,20,711080
739920,487,603,20,711080
739920,71,784,20,711080
739920,181,1362,20,711080
739920,232,845,20,711080
739940,272,845,20,711100
739940,215,725,20,711100
739940,477,634,20,711100
739940,420,478,20,711100
739940,39,71,20,711100
739940,250,884,20,711100
739940,232,272,20,711100
739940,487,603,20,711100
739940,71,184,20,711100
739940,71,784,20,711100
739940,378,1492,20,711100
739940,232,845,20,711100
739960,272,845,20,711120
739960,215,725,20,711120
739960,487,603,20,711120
739960,250,884,20,711120
739960,232,272,20,711120
739960,295,909,20,711120
739960,39,884,20,711120
739960,577,836,20,711120
739960,378,1492,20,711120
739960,232,845,20,711120
739980,272,845,20,711140
739980,753,908,20,711140
739980,80,954,20,711140
739980,39,71,20,711140
739980,232,272,20,711140
739980,487,603,20,711140
739980,71,784,20,711140
739980,232,845,20,711140
740000,272,845,20,711160
740000,753,908,20,711160
740000,487,603,20,711160
740000,478,836,20,711160
740000,71,784,20,711160
740000,378,1492,20,711160
740000,232,845,20,711160
740020,272,845,20,711180
740020,753,908,20,711180
740020,232,272,20,711180
740020,219,634,20,711180
740020,378,1492,20,711180
740020,232,845,20,711180
740040,272,845,20,711200
740040,487,603,20,711200
740040,232,272,20,711200
740040,193,250,20,711200
740040,378,1492,20,711200
740040,232,845,20,711200
740060,401,1245,20,711220
740060,487,603,20,711220
740060,272,845,20,711220
740060,39,71,20,711220
740060,232,272,20,711220
740060,478,836,20,711220
740060,193,250,20,711220
740060,71,784,20,711220
740060,378,1492,20,711220
740060,232,845,20,711220
740080,272,845,20,711240
740080,886,1492,20,711240
740080,80,466,20,711240
740080,478,836,20,711240
740080,232,272,20,711240
740080,487,603,20,711240
740080,71,784,20,711240
740080,378,1492,20,711240
740080,232,845,20,711240
740100,272,845,20,711260
740100,478,836,20,711260
740100,487,603,20,711260
740100,193,447,20,711260
740100,71,784,20,711260
740100,615,1067,20,711260
740100,232,845,20,711260
740120,272,845,20,711280
740120,487,603,20,711280
740120,232,272,20,711280
740120,193,447,20,711280
740120,478,836,20,711280
740120,71,784,20,711280
740120,378,1492,20,711280
740120,232,845,20,711280
740140,401,429,20,711300
740140,272,845,20,711300
740140,429,1245,20,711300
740140,80,466,20,711300
740140,478,836,20,711300
740140,487,603,20,711300
740140,193,447,20,711300
740140,401,1245,20,711300
740140,378,1492,20,711300
740140,232,845,20,711300
740160,401,1245,20,711320
740160,429,1245,20,711320
740160,193,447,20,711320
740160,272,845,20,711320
740160,71,784,20,711320
740160,753,908,20,711320
740160,378,1492,20,711320
740160,232,845,20,711320
740180,401,429,20,711340
740180,272,845,20,711340
740180,487,603,20,711340
740180,753,908,20,711340
740180,39,71,20,711340
740180,232,272,20,711340
740180,193,447,20,711340
740180,401,1245,20,711340
740180,71,784,20,711340
740180,378,886,20,711340
740200,272,845,20,711360
740200,886,1492,20,711360
740200,429,1245,20,711360
740200,487,603,20,711360
740200,232,272,20,711360
740200,753,908,20,711360
740200,378,1492,20,711360
740200,232,845,20,711360
740220,272,845,20,711380
740220,429,1245,20,711380
740220,401,954,20,711380
740220,39,71,20,711380
740220,232,272,20,711380
740220,487,603,20,711380
740220,71,784,20,711380
740220,753,908,20,711380
740220,74,333,20,711380
740220,232,845,20,711380
740240,272,845,20,711400
740240,753,908,20,711400
740240,401,954,20,711400
740240,39,71,20,711400
740240,487,603,20,711400
740240,71,784,20,711400
740240,74,333,20,711400
740260,272,845,20,711420
740260,753,908,20,711420
740260,401,954,20,711420
740260,39,71,20,711420
740260,487,603,20,711420
740260,71,784,20,711420
740260,378,1492,20,711420
740280,117,200,20,711440
740280,272,845,20,711440
740280,753,908,20,711440
740280,39,71,20,711440
740280,487,603,20,711440
740280,74,333,20,711440
740300,272,845,20,711460
740300,753,908,20,711460
740300,39,71,20,711460
740300,232,272,20,711460
740300,487,603,20,711460
740300,71,784,20,711460
740300,378,1492,20,711460
740300,74,333,20,711460
740300,232,845,20,711460
740320,272,845,20,711480
740320,55,985,20,711480
740320,487,603,20,711480
740320,232,272,20,711480
740320,71,784,20,711480
740320,74,333,20,711480
740320,232,845,20,711480
740340,80,466,20,711500
740340,39,71,20,711500
740340,487,603,20,711500
740340,232,272,20,711500
740340,71,784,20,711500
740340,74,333,20,711500
740360,160,884,20,711520
740360,39,71,20,711520
740360,487,603,20,711520
740380,160,884,20,711540
740380,487,603,20,711540
740380,54,959,20,711540
740380,71,784,20,711540
740380,39,71,20,711540
740400,160,884,20,711560
740400,80,466,20,711560
740400,401,954,20,711560
740400,236,959,20,711560
740400,487,603,20,711560
740420,160,884,20,711580
740420,401,954,20,711580
740420,39,71,20,711580
740420,80,866,20,711580
740420,487,603,20,711580
740440,160,884,20,711600
740440,487,603,20,711600
740440,401,954,20,711600
740440,39,71,20,711600
740440,71,784,20,711600
740460,71,784,20,711620
740460,487,603,20,711620
740480,193,959,20,711640
740480,80,466,20,711640
740480,80,954,20,711640
740480,39,71,20,711640
740480,487,603,20,711640
740480,54,236,20,711640
740480,71,784,20,711640
740480,198,267,20,711640
740500,487,603,20,711660
740500,198,267,20,711660
740500,43,257,20,711660
740500,39,71,20,711660
740500,71,784,20,711660
740520,43,257,20,711680
740540,43,866,20,711700
740540,80,466,20,711700
740540,487,603,20,711700
740540,39,71,20,711700
740540,71,784,20,711700
740540,257,866,20,711700
740560,487,603,20,711720
740560,401,954,20,711720
740560,39,71,20,711720
740560,71,784,20,711720
740580,496,874,20,711740
740580,401,954,20,711740
740580,39,71,20,711740
740580,487,603,20,711740
740600,496,874,20,711760
740600,181,1260,20,711760
740600,401,954,20,711760
740600,39,71,20,711760
740620,39,71,20,711780
740640,372,491,20,711800
740640,215,387,20,711800
740640,80,466,20,711800
740640,401,954,20,711800
740640,39,71,20,711800
740640,295,642,20,711800
740660,642,909,20,711820
740660,295,642,20,711820
740660,387,725,20,711820
740680,215,387,20,711840
740680,80,954,20,711840
740680,80,466,20,711840
740680,387,725,20,711840
740680,401,954,20,711840
740680,39,71,20,711840
740680,447,959,20,711840
740680,215,725,20,711840
740680,71,784,20,711840
740680,257,866,20,711840
740680,642,909,20,711840
740680,198,420,20,711840
740700,387,725,20,711860
740700,80,466,20,711860
740700,80,954,20,711860
740700,39,71,20,711860
740700,387,836,20,711860
740700,215,725,20,711860
740700,71,784,20,711860
740700,642,909,20,711860
740720,401,1260,20,711880
740720,18,836,20,711880
740720,487,603,20,711880
740720,215,387,20,711880
740740,753,908,20,711900
740740,80,466,20,711900
740740,80,954,20,711900
740740,248,527,20,711900
740760,387,725,20,711920
740760,215,387,20,711920
740760,80,954,20,711920
740760,267,478,20,711920
740760,215,725,20,711920
740760,248,527,20,711920
740760,122,894,20,711920
740780,215,387,20,711940
740780,80,466,20,711940
740780,80,954,20,711940
740780,39,71,20,711940
740780,122,894,20,711940
740780,181,1260,20,711940
740800,215,387,20,711960
740800,753,908,20,711960
740800,80,466,20,711960
740800,80,954,20,711960
740800,487,603,20,711960
740800,215,725,20,711960
740820,215,387,20,711980
740820,80,466,20,711980
740820,80,954,20,711980
740820,487,603,20,711980
740820,267,478,20,711980
740820,215,725,20,711980
740820,248,527,20,711980
740820,181,1260,20,711980
740840,80,466,20,712000
740840,80,954,20,712000
740840,487,603,20,712000
740840,39,71,20,712000
740840,215,725,20,712000
740840,181,1260,20,712000
740860,198,478,20,712020
740860,753,908,20,712020
740860,80,466,20,712020
740860,80,954,20,712020
740860,39,71,20,712020
740860,487,603,20,712020
740860,267,478,20,712020
740860,215,725,20,712020
740860,71,784,20,712020
740860,198,267,20,712020
740860,181,1260,20,712020
740860,267,420,20,712020
740880,181,1260,20,712040
740900,34,959,20,712060
740900,80,466,20,712060
740900,80,954,20,712060
740900,39,71,20,712060
740900,478,836,20,712060
740900,487,603,20,712060
740900,119,366,20,712060
740900,181,1260,20,712060
740900,267,836,20,712060
740920,34,959,20,712080
740920,80,466,20,712080
740920,487,603,20,712080
740920,39,71,20,712080
740920,71,784,20,712080
740920,198,267,20,712080
740920,181,1260,20,712080
740920,246,1362,20,712080
740940,34,959,20,712100
740940,487,603,20,712100
740940,39,71,20,712100
740940,424,893,20,712100
740940,478,836,20,712100
740940,71,784,20,712100
740940,159,181,20,712100
740940,181,1260,20,712100
740960,34,959,20,712120
740960,181,1260,20,712120
740960,39,71,20,712120
740960,487,603,20,712120
740980,487,603,20,712140
740980,232,531,20,712140
740980,71,784,20,712140
740980,181,1260,20,712140
741000,181,1260,20,712160
741000,246,477,20,712160
741020,80,954,20,712180
741020,39,71,20,712180
741040,372,751,20,712200
741040,80,954,20,712200
741040,39,71,20,712200
741060,246,1362,20,712220
741060,80,466,20,712220
741060,80,954,20,712220
741060,39,71,20,712220
741080,674,909,20,712240
741080,34,959,20,712240
741080,80,466,20,712240
741080,80,954,20,712240
741080,39,71,20,712240
741080,248,527,20,712240
741080,181,1260,20,712240
741080,246,1362,20,712240
741100,80,466,20,712260
741100,80,954,20,712260
741100,71,784,20,712260
741100,39,71,20,712260
741120,487,603,20,712280
741120,80,466,20,712280
741120,80,954,20,712280
741120,39,71,20,712280
741120,71,784,20,712280
741140,80,466,20,712300
741140,80,954,20,712300
741140,487,603,20,712300
741140,378,674,20,712300
741140,39,71,20,712300
741140,71,784,20,712300
741160,80,466,20,712320
741160,80,954,20,712320
741160,487,603,20,712320
741160,39,71,20,712320
741160,246,477,20,712320
741160,246,1362,20,712320
741160,71,784,20,712320
741180,487,603,20,712340
741180,246,477,20,712340
741180,80,954,20,712340
741180,39,71,20,712340
741180,71,784,20,712340
741200,80,954,20,712360
741200,487,603,20,712360
741200,39,71,20,712360
741200,39,784,20,712360
741200,71,784,20,712360
741200,246,1362,20,712360
741220,39,784,20,712380
741220,246,1362,20,712380
741220,39,71,20,712380
741220,487,603,20,712380
741240,39,784,20,712400
741240,487,603,20,712400
741240,39,71,20,712400
741240,71,784,20,712400
741260,39,71,20,712420
741260,487,603,20,712420
741280,487,603,20,712440
741300,487,603,20,712460
741320,162,261,20,712480
741320,487,603,20,712480
741340,162,261,20,712500
741340,378,656,20,712500
741360,372,751,20,712520
741360,246,771,20,712520
741360,487,603,20,712520
741380,117,653,20,712540
741380,372,751,20,712540
741380,246,771,20,712540
741380,487,603,20,712540
741400,874,977,20,712560
741400,372,751,20,712560
741400,246,894,20,712560
741400,15,261,20,712560
741400,487,603,20,712560
741420,80,466,20,712580
741420,15,261,20,712580
741420,487,603,20,712580
741440,487,603,20,712600
741440,372,751,20,712600
741440,504,513,20,712600
741440,15,261,20,712600
741440,222,275,20,712600
741460,162,923,20,712620
741460,504,513,20,712620
741460,487,603,20,712620
741460,222,275,20,712620
741480,162,923,20,712640
741480,504,513,20,712640
741480,487,603,20,712640
741480,222,275,20,712640
741500,487,603,20,712660
741500,261,923,20,712660
741500,222,275,20,712660
741520,874,977,20,712680
741520,162,261,20,712680
741520,487,603,20,712680
741520,261,923,20,712680
741520,181,1260,20,712680
741540,874,977,20,712700
741540,181,1260,20,712700
741540,487,603,20,712700
741560,346,771,20,712720
741560,487,603,20,712720
741560,181,346,20,712720
741560,874,977,20,712720
741560,181,1260,20,712720
741560,771,1260,20,712720
741580,215,778,20,712740
741580,346,771,20,712740
741600,198,478,20,712760
741600,181,1260,20,712760
741620,198,478,20,712780
741620,3,691,20,712780
741620,55,985,20,712780
741640,198,478,20,712800
741640,215,778,20,712800
741660,874,977,20,712820
741660,72,691,20,712820
741660,346,691,20,712820
741680,198,478,20,712840
741680,874,977,20,712840
741680,72,691,20,712840
741700,198,478,20,712860
741700,147,1392,20,712860
741700,156,159,20,712860
741700,232,272,20,712860
741720,198,478,20,712880
741720,874,977,20,712880
741720,372,751,20,712880
741740,141,333,20,712900
741740,15,261,20,712900
741760,272,650,20,712920
741760,401,580,20,712920
741760,160,880,20,712920
741760,15,261,20,712920
741760,261,923,20,712920
741780,874,977,20,712940
741780,401,580,20,712940
741780,160,880,20,712940
741780,261,923,20,712940
741780,74,141,20,712940
741800,874,977,20,712960
741800,401,580,20,712960
741820,874,977,20,712980
741820,401,580,20,712980
741820,72,162,20,712980
741820,181,1260,20,712980
741840,874,977,20,713000
741840,784,894,20,713000
741840,72,162,20,713000
741840,122,894,20,713000
741840,232,272,20,713000
741860,122,784,20,713020
741860,346,440,20,713020
741860,147,1392,20,713020
741860,232,272,20,713020
741880,874,977,20,713040
741880,346,440,20,713040
741880,401,580,20,713040
741900,333,763,20,713060
741900,346,440,20,713060
741900,119,366,20,713060
741900,215,346,20,713060
741920,333,763,20,713080
741920,874,977,20,713080
741920,215,346,20,713080
741940,874,977,20,713100
741940,215,346,20,713100
741960,147,1392,20,713120
741960,487,603,20,713120
741980,874,977,20,713140
741980,3,908,20,713140
741980,1245,1392,20,713140
741980,487,603,20,713140
742000,215,346,20,713160
742000,401,580,20,713160
742000,487,603,20,713160
742000,119,366,20,713160
742020,487,603,20,713180
742040,487,603,20,713200
742040,346,1392,20,713200
742060,487,603,20,713220
742080,401,580,20,713240
742080,487,603,20,713240
742100,487,603,20,713260
742120,487,603,20,713280
742140,72,261,20,713300
742140,119,198,20,713300
742140,72,162,20,713300
742140,487,603,20,713300
742160,198,285,20,713320
742160,119,285,20,713320
742160,72,162,20,713320
742160,487,603,20,713320
742160,119,198,20,713320
742180,119,198,20,713340
742180,401,580,20,713340
742180,72,162,20,713340
742180,487,603,20,713340
742180,198,285,20,713340
742180,119,285,20,713340
742180,181,1260,20,713340
742200,198,285,20,713360
742200,401,580,20,713360
742220,119,198,20,713380
742220,181,1260,20,713380
742220,198,285,20,713380
742220,119,285,20,713380
742260,147,1392,20,713420
742260,285,866,20,713420
742260,487,603,20,713420
742280,285,866,20,713440
742280,487,603,20,713440
742280,253,691,20,713440
742300,642,880,20,713460
742300,428,691,20,713460
742300,487,603,20,713460
742320,487,603,20,713480
742340,119,366,20,713500
742360,285,866,20,713520
742360,120,1090,20,713520
742360,487,603,20,713520
742380,285,866,20,713540
742380,487,603,20,713540
742400,119,366,20,713560
742400,285,866,20,713560
742400,487,603,20,713560
742420,487,603,20,713580
742440,691,706,20,713600
742440,119,366,20,713600
742440,407,466,20,713600
742440,487,603,20,713600
742440,784,894,20,713600
742460,691,706,20,713620
742460,487,603,20,713620
742480,691,706,20,713640
742500,753,908,20,713660
742500,691,706,20,713660
742500,285,866,20,713660
742500,253,691,20,713660
742500,487,603,20,713660
742520,3,253,20,713680
742520,487,603,20,713680
742540,119,366,20,713700
742540,120,1090,20,713700
742540,487,603,20,713700
742560,119,366,20,713720
742560,487,603,20,713720
742560,428,691,20,713720
742580,120,1090,20,713740
742580,487,603,20,713740
742600,487,603,20,713760
742600,120,1090,20,713760
742600,428,691,20,713760
742620,257,866,20,713780
742620,120,1090,20,713780
742620,15,694,20,713780
742660,487,603,20,713820
742660,440,998,20,713820
742680,487,603,20,713840
742680,440,998,20,713840
742720,487,603,20,713880
742740,147,1392,20,713900
742740,487,603,20,713900
742760,487,603,20,713920
742780,504,510,20,713940
742780,147,1392,20,713940
742780,183,1485,20,713940
742800,220,720,20,713960
742800,119,366,20,713960
742820,220,720,20,713980
742820,487,603,20,713980
742820,504,513,20,713980
742840,510,513,20,714000
742860,487,691,20,714020
742860,510,513,20,714020
742880,487,691,20,714040
742880,424,513,20,714040
742880,401,954,20,714040
742900,424,513,20,714060
742900,401,954,20,714060
742900,487,603,20,714060
742920,401,954,20,714080
742940,401,954,20,714100
742960,401,954,20,714120
742980,504,510,20,714140
742980,181,1260,20,714140
742980,401,954,20,714140
743000,753,908,20,714160
743000,401,954,20,714160
743020,401,954,20,714180
743040,401,954,20,714200
743060,401,954,20,714220
743080,401,954,20,714240
743100,401,954,20,714260
743120,181,1260,20,714280
743120,401,954,20,714280
743120,487,603,20,714280
743140,119,343,20,714300
743140,401,954,20,714300
743140,487,603,20,714300
743160,753,908,20,714320
743160,615,1067,20,714320
743160,401,954,20,714320
743160,487,603,20,714320
743200,270,343,20,714360
743200,119,198,20,714360
743200,181,1260,20,714360
743200,401,954,20,714360
743200,89,97,20,714360
743220,270,343,20,714380
743220,181,1260,20,714380
743220,141,159,20,714380
743240,270,343,20,714400
743240,141,159,20,714400
743260,615,1067,20,714420
743280,407,894,20,714440
743300,295,909,20,714460
743320,387,1392,20,714480
743320,366,478,20,714480
743320,520,797,20,714480
743340,387,1392,20,714500
743340,487,603,20,714500
743340,694,909,20,714500
743360,366,478,20,714520
743360,387,1392,20,714520
743360,407,894,20,714520
743360,487,603,20,714520
743360,520,797,20,714520
743380,387,1392,20,714540
743380,487,603,20,714540
743380,198,343,20,714540
743400,487,603,20,714560
743420,387,1392,20,714580
743420,141,333,20,714580
743420,487,603,20,714580
743420,520,797,20,714580
743440,487,603,20,714600
743480,487,603,20,714640
743500,487,603,20,714660
743540,122,894,20,714700
743540,181,1260,20,714700
743540,487,603,20,714700
743560,378,496,20,714720
743560,487,603,20,714720
743560,275,882,20,714720
743580,198,343,20,714740
743580,181,998,20,714740
743600,198,343,20,714760
743600,378,496,20,714760
743620,198,343,20,714780
743620,181,1260,20,714780
743640,119,366,20,714800
743640,89,97,20,714800
743640,181,1260,20,714800
743660,198,343,20,714820
743660,156,694,20,714820
743660,119,366,20,714820
743680,487,603,20,714840
743680,253,691,20,714840
743680,119,366,20,714840
743680,198,343,20,714840
743680,156,909,20,714840
743680,691,859,20,714840
743700,387,1392,20,714860
743700,156,694,20,714860
743700,428,691,20,714860
743700,487,603,20,714860
743700,156,909,20,714860
743700,156,295,20,714860
743720,387,1392,20,714880
743720,156,295,20,714880
743720,487,603,20,714880
743720,156,909,20,714880
743740,333,763,20,714900
743740,141,333,20,714900
743740,487,603,20,714900
743740,156,909,20,714900
743760,141,333,20,714920
743760,487,603,20,714920
743760,156,909,20,714920
743780,333,763,20,714940
743780,387,1392,20,714940
743780,141,333,20,714940
743780,487,603,20,714940
743780,156,909,20,714940
743800,198,343,20,714960
743800,487,603,20,714960
743820,198,343,20,714980
743820,487,603,20,714980
743840,198,343,20,715000
743840,487,603,20,715000
743860,198,343,20,715020
743860,487,603,20,715020
743860,74,141,20,715020
743880,198,343,20,715040
743900,487,603,20,715060
743920,253,428,20,715080
743920,487,603,20,715080
743940,18,797,20,715100
743940,487,603,20,715100
743960,487,603,20,715120
743980,487,603,20,715140
744000,487,603,20,715160
744000,178,751,20,715160
744020,487,603,20,715180
744040,691,706,20,715200
744040,487,603,20,715200
744060,691,706,20,715220
744060,487,603,20,715220
744080,691,706,20,715240
744100,15,909,20,715260
744120,487,603,20,715280
744140,387,1392,20,715300
744140,642,909,20,715300
744160,387,1392,20,715320
744160,642,909,20,715320
744180,181,1260,20,715340
744200,181,1260,20,715360
744200,487,603,20,715360
744220,181,1260,20,715380
744220,487,603,20,715380
744220,248,527,20,715380
744240,387,1392,20,715400
744240,460,909,20,715400
744240,248,527,20,715400
744240,487,603,20,715400
744260,387,1392,20,715420
744260,181,1260,20,715420
744260,248,527,20,715420
744280,387,1392,20,715440
744280,181,1260,20,715440
744280,460,909,20,715440
744280,248,527,20,715440
744300,333,763,20,715460
744300,181,1260,20,715460
744320,333,763,20,715480
744320,181,1260,20,715480
744320,285,889,20,715480
744340,181,1260,20,715500
744340,285,889,20,715500
744380,487,603,20,715540
744400,487,603,20,715560
744420,248,527,20,715580
744460,487,603,20,715620
744480,487,603,20,715640
744500,487,603,20,715660
744520,181,1260,20,715680
744540,141,333,20,715700
744560,122,267,20,715720
744560,141,333,20,715720
744580,141,333,20,715740
744580,80,285,20,715740
744580,487,603,20,715740
744600,119,491,20,715760
744620,333,763,20,715780
744620,141,333,20,715780
744620,119,491,20,715780
744640,141,333,20,715800
744640,3,908,20,715800
744640,119,491,20,715800
744640,487,603,20,715800
744660,236,372,20,715820
744660,72,162,20,715820
744660,487,603,20,715820
744680,333,763,20,715840
744680,72,162,20,715840
744700,333,763,20,715860
744700,487,603,20,715860
744740,487,603,20,715900
744760,366,478,20,715920
744760,487,603,20,715920
744780,181,1260,20,715940
744780,72,162,20,715940
744780,487,603,20,715940
744800,181,1260,20,715960
744800,72,162,20,715960
744820,181,1260,20,715980
744820,248,527,20,715980
744820,267,407,20,715980
744840,544,1323,20,716000
744840,72,162,20,716000
744840,487,603,20,716000
744840,198,343,20,716000
744840,220,720,20,716000
744840,181,1260,20,716000
744860,198,343,20,716020
744860,220,720,20,716020
744860,181,1260,20,716020
744860,72,162,20,716020
744860,248,527,20,716020
744880,333,763,20,716040
744880,198,343,20,716040
744880,181,1260,20,716040
744880,72,162,20,716040
744900,333,763,20,716060
744900,141,333,20,716060
744900,72,162,20,716060
744900,198,343,20,716060
744900,220,720,20,716060
744900,181,1260,20,716060
744920,181,998,20,716080
744920,333,763,20,716080
744920,141,333,20,716080
744920,72,162,20,716080
744920,80,889,20,716080
744920,215,580,20,716080
744920,198,343,20,716080
744940,181,998,20,716100
744940,333,763,20,716100
744940,141,333,20,716100
744940,72,162,20,716100
744940,80,889,20,716100
744940,215,580,20,716100
744940,198,343,20,716100
744940,181,1260,20,716100
744960,181,998,20,716120
744960,141,333,20,716120
744960,80,889,20,716120
744960,215,580,20,716120
744960,198,343,20,716120
744960,181,1260,20,716120
744980,333,763,20,716140
744980,198,343,20,716140
744980,141,333,20,716140
744980,72,162,20,716140
744980,215,580,20,716140
745000,181,998,20,716160
745000,333,763,20,716160
745000,141,333,20,716160
745000,322,634,20,716160
745000,998,1260,20,716160
745000,198,343,20,716160
745000,181,1260,20,716160
745020,181,998,20,716180
745020,141,333,20,716180
745020,72,162,20,716180
745020,998,1260,20,716180
745020,198,343,20,716180
745020,220,720,20,716180
745020,181,1260,20,716180
745040,181,998,20,716200
745040,333,763,20,716200
745040,141,333,20,716200
745040,72,162,20,716200
745040,487,603,20,716200
745040,119,491,20,716200
745040,119,366,20,716200
745040,80,889,20,716200
745040,215,580,20,716200
745040,198,343,20,716200
745040,181,1260,20,716200
745060,181,998,20,716220
745060,141,333,20,716220
745060,72,162,20,716220
745060,487,603,20,716220
745060,119,491,20,716220
745060,80,889,20,716220
745060,413,977,20,716220
745060,198,343,20,716220
745080,181,998,20,716240
745080,141,333,20,716240
745080,72,162,20,716240
745080,487,603,20,716240
745080,80,889,20,716240
745080,215,580,20,716240
745080,198,343,20,716240
745080,220,720,20,716240
745100,544,1323,20,716260
745100,181,998,20,716260
745100,141,333,20,716260
745100,487,603,20,716260
745100,80,889,20,716260
745100,215,580,20,716260
745100,198,343,20,716260
745120,181,998,20,716280
745120,141,333,20,716280
745120,72,162,20,716280
745120,487,603,20,716280
745120,80,889,20,716280
745120,198,343,20,716280
745140,198,343,20,716300
745140,80,889,20,716300
745140,72,162,20,716300
745140,181,998,20,716300
745140,487,603,20,716300
745160,198,343,20,716320
745160,80,889,20,716320
745160,72,162,20,716320
745160,181,998,20,716320
745160,487,603,20,716320
745180,181,998,20,716340
745180,72,162,20,716340
745180,487,603,20,716340
745180,80,889,20,716340
745180,198,343,20,716340
745180,220,720,20,716340
745180,181,1260,20,716340
745200,89,118,20,716360
745200,181,998,20,716360
745200,333,763,20,716360
745200,141,333,20,716360
745200,72,162,20,716360
745200,487,603,20,716360
745200,159,333,20,716360
745200,181,1260,20,716360
745220,181,998,20,716380
745220,141,333,20,716380
745220,72,162,20,716380
745220,487,603,20,716380
745220,80,889,20,716380
745220,181,1260,20,716380
745240,181,998,20,716400
745240,333,763,20,716400
745240,72,162,20,716400
745240,487,603,20,716400
745240,80,889,20,716400
745240,220,720,20,716400
745240,181,1260,20,716400
745260,460,880,20,716420
745260,72,162,20,716420
745260,80,889,20,716420
745260,295,694,20,716420
745260,220,720,20,716420
745260,181,998,20,716420
745280,387,1392,20,716440
745280,80,889,20,716440
745280,181,998,20,716440
745280,487,603,20,716440
745300,387,1392,20,716460
745300,487,603,20,716460
745300,54,1164,20,716460
745320,387,1392,20,716480
745320,487,603,20,716480
745340,387,1392,20,716500
745340,80,889,20,716500
745340,487,603,20,716500
745360,487,603,20,716520
745380,80,889,20,716540
745380,181,998,20,716540
745380,487,603,20,716540
745400,80,889,20,716560
745400,779,970,20,716560
745400,487,603,20,716560
745420,487,603,20,716580
745440,160,884,20,716600
745440,181,998,20,716600
745440,487,603,20,716600
745460,160,884,20,716620
745460,198,343,20,716620
745460,122,219,20,716620
745460,295,694,20,716620
745480,160,884,20,716640
745480,80,889,20,716640
745480,54,1164,20,716640
745480,181,1260,20,716640
745500,181,998,20,716660
745500,295,909,20,716660
745500,80,889,20,716660
745500,295,694,20,716660
745500,160,884,20,716660
745500,694,909,20,716660
745520,387,1392,20,716680
745520,181,1260,20,716680
745520,181,998,20,716680
745520,160,615,20,716680
745520,80,889,20,716680
745520,160,884,20,716680
745520,615,884,20,716680
745520,694,909,20,716680
745540,160,884,20,716700
745540,80,889,20,716700
745540,487,603,20,716700
745540,54,1164,20,716700
745540,181,1260,20,716700
745560,160,884,20,716720
745560,80,889,20,716720
745560,487,603,20,716720
745560,694,909,20,716720
745560,181,998,20,716720
745580,160,884,20,716740
745580,80,889,20,716740
745580,401,954,20,716740
745580,487,603,20,716740
745580,181,1260,20,716740
745600,160,884,20,716760
745600,401,954,20,716760
745600,694,909,20,716760
745600,295,694,20,716760
745600,487,603,20,716760
745620,160,884,20,716780
745620,119,491,20,716780
745620,401,954,20,716780
745620,487,603,20,716780
745640,401,954,20,716800
745640,487,603,20,716800
745640,119,491,20,716800
745640,80,889,20,716800
745640,160,884,20,716800
745640,3,908,20,716800
745660,160,884,20,716820
745660,80,889,20,716820
745660,401,954,20,716820
745660,487,603,20,716820
745660,496,884,20,716820
745680,160,884,20,716840
745680,401,725,20,716840
745680,80,889,20,716840
745680,487,603,20,716840
745680,181,998,20,716840
745700,181,998,20,716860
745700,74,159,20,716860
745700,487,603,20,716860
745700,200,378,20,716860
745700,80,889,20,716860
745700,160,884,20,716860
745700,401,725,20,716860
745700,54,1164,20,716860
745720,387,1392,20,716880
745720,487,603,20,716880
745720,80,889,20,716880
745720,160,884,20,716880
745720,181,1260,20,716880
745720,54,1164,20,716880
745740,160,884,20,716900
745740,80,889,20,716900
745740,487,603,20,716900
745740,181,1260,20,716900
745760,160,884,20,716920
745760,181,1260,20,716920
745760,80,889,20,716920
745760,160,496,20,716920
745760,487,603,20,716920
745780,387,1392,20,716940
745780,181,998,20,716940
745780,18,797,20,716940
745780,487,603,20,716940
745780,295,909,20,716940
745780,160,496,20,716940
745780,80,889,20,716940
745780,160,884,20,716940
745780,160,751,20,716940
745800,160,884,20,716960
745800,80,889,20,716960
745800,181,998,20,716960
745800,54,1164,20,716960
745800,487,603,20,716960
745820,160,884,20,716980
745820,80,889,20,716980
745820,487,603,20,716980
745820,54,1164,20,716980
745820,181,998,20,716980
745840,487,691,20,717000
745840,387,1392,20,717000
745840,80,889,20,717000
745860,80,889,20,717020
745860,181,998,20,717020
745880,181,998,20,717040
745880,54,1164,20,717040
745880,487,603,20,717040
745900,181,998,20,717060
745900,54,1164,20,717060
745900,200,378,20,717060
745920,181,998,20,717080
745920,487,603,20,717080
745940,259,372,20,717100
745940,181,998,20,717100
745940,80,889,20,717100
